Date,ADX_22Lcap,ADX_66Lcap,ADX_132Lcap,RSI_14Lcap,RSI_22Lcap,RSI_66Lcap,RSI_132Lcap,SMA_14Lcap,SMA_22Lcap,SMA_66Lcap,SMA_132Lcap,Rets_RollingWeeklyLcap,Rets_RollingMonthlyLcap,Rets_RollingQtlyLcap,Vol_30Lcap,ADX_22Mcap,ADX_66Mcap,ADX_132Mcap,RSI_14Mcap,RSI_22Mcap,RSI_66Mcap,RSI_132Mcap,SMA_14Mcap,SMA_22Mcap,SMA_66Mcap,SMA_132Mcap,Rets_RollingWeeklyMcap,Rets_RollingMonthlyMcap,Rets_RollingQtlyMcap,Vol_30Mcap
2011-11-25,15.06984338422342,9.587771889030398,5.9598911435894975,29.50520875143279,36.32878107399215,43.28021641498564,45.76708997074533,3.281473299220454,3.972317845721383,3.234549064787832,5.611583189198888,-0.045534261170778634,-0.08349631861498252,-0.07153635984053752,0.01412854723855632,27.30470445057689,17.61923146545976,10.412471555775298,34.16860322890483,36.37992590449644,40.97174621853462,44.13214047615796,1.9354404454001155,2.814970523885153,4.1057867185467005,7.361471277151096,-0.006288171275006471,-0.06587190722494041,-0.11397450018284971,0.012400007646879258
2011-11-28,15.394645388102543,9.652392314998101,5.993332136511239,40.784867806800015,42.89597586959747,45.34091762902573,46.80752401571155,1.4173603229749925,2.260121320960601,1.639849213638564,3.8736291380739516,-0.011109299639158743,-0.04725153720038844,-0.03663767567333809,0.014807791489524276,27.68695271203754,17.756066287885485,10.477627274362924,41.28193402607893,40.89744708118011,42.44761654219379,44.839301053072724,0.662149779616012,1.7608148064455005,3.056561054813737,6.2649062948714525,0.02644875665373192,-0.041965970215891546,-0.09041705020273527,0.01288869867349208
2011-11-29,15.672323673908297,9.712527895776033,6.025610927836189,38.6088556289586,41.43169761173679,44.80035839062001,46.513431866755525,1.5265467083020616,2.5922890642058802,2.048556080471646,4.254220722210919,0.005598166616782807,-0.04848564603340577,-0.04973697645510289,0.014893985255043098,27.920365865322616,17.877245054253905,10.53914881297871,38.96694239701561,39.401053877137535,41.90448154039521,44.549214782614705,0.7309997888513533,2.0471983453624065,3.3554645430231385,6.4635561871352865,0.011652551337097528,-0.046919321774271716,-0.07663486549992005,0.012522057752843504
2011-11-30,16.035100252148883,9.784096646804159,6.061063925287933,40.599758102962056,42.62849738717023,45.18741870875072,46.7102336550211,0.9079530660669379,2.1384734180288403,1.7111772031009822,3.8140572094779404,0.004093573125705019,-0.052232641514981526,-0.022673280517467642,0.014116496936963253,28.282245166011634,18.013607942612104,10.604796273357158,38.43697335304591,39.05922887409433,41.78054868747436,44.483009539426995,0.5432447858072021,2.1049861679967656,3.5400543645302003,6.760138421074848,0.026889728082648556,-0.05265224036548011,-0.0687397294040315,0.01251899753567489
2011-12-01,15.680619880535751,9.775886511154132,6.075670610912409,47.7023889013449,47.037488924079135,46.664147226365486,47.46762859144978,-0.2783258864375183,0.9723525831529336,0.6840700958184077,2.6338020989669317,0.048954072131310866,-0.04906965005162989,0.01882104509209137,0.014735745763188722,28.007895805758462,18.081261865031852,10.654380099713938,42.53643363589617,41.6426214061445,42.61984158454983,44.88500393487021,-0.2075151456922758,1.3702453684584903,2.9053205807121207,6.065733168094514,0.018302558974796934,-0.07358628889918539,-0.07350955578899121,0.012663538322128153
2011-12-02,15.147314432892953,9.744052299139803,6.083827324587808,54.09324410507892,51.27817962109956,48.19621899222001,48.26857293810684,-1.3335416651393097,-0.183369784456833,-0.3161473200787436,1.5079903661952188,0.07220732513651518,-0.05793091977803588,0.030895342469685838,0.0152272907979149,27.64755644098294,18.13674891332784,10.700951023082004,48.785578964966234,45.742601611878484,44.01425149603118,45.56084572413406,-1.2132270613082492,0.3472536877879879,1.9972047482673667,5.187155839974448,0.033595024899923054,-0.061619728601315704,-0.06896715166137624,0.013112803957134492
2011-12-05,14.63825014196119,9.712700423671144,6.091922244977787,53.41081965743988,50.86394633690831,48.06012502789076,48.196684564547986,-1.335167389375551,-0.20604005325741206,-0.2125478508262235,1.6148887971223422,0.038721601471577216,-0.053965041497855415,0.018236376120126963,0.015224705262133263,27.185399317045793,18.178083391542323,10.744021173117552,48.74998097369595,45.72161949578173,44.00748094343142,45.557335987515664,-1.3319943230047684,0.2326974226198434,2.107068827964725,5.55071117926486,0.015594352651639998,-0.05367502223911258,-0.0616063078012512,0.012935153429713414
2011-12-07,13.98089523960291,9.661194214388502,6.094464060762876,54.72221954097943,51.734718232954805,48.375672468079664,48.36188871830319,-1.5885322336894854,-0.5082818284253703,-0.40921165022799694,1.4152568914412986,0.05358889404314371,-0.03715328034685572,0.035529505365660574,0.014968292938820144,26.65142094812356,18.20838652932092,10.784307114495986,49.65956944906903,46.31481192619658,44.20785603627217,45.65433328130771,-1.4884154550370454,-0.05314216057522221,1.9816858928384444,5.511091898464405,0.027071484341665952,-0.05348982135438307,-0.04982516800143044,0.012663503458971296
2011-12-08,13.751021725598868,9.655073318187993,6.108990287707058,47.42931830495623,47.28202964305521,46.907899052258045,47.586238156174325,-0.5311432596098651,0.4352093317784295,0.6706062874681628,2.3733871989030635,0.02309580864584393,-0.059865603224571795,0.021499669928903842,0.015088961508716576,26.52805184222433,18.279579506969903,10.8350619959617,42.53253382863482,42.09003781662882,42.84303225393213,44.946917298553544,-0.2551466215220707,0.9388598645976556,3.110552081913772,6.557847668357839,0.007912949686306847,-0.07663654527379593,-0.04974444950933421,0.013030414701224331
2011-12-09,13.78802987037866,9.679892169467095,6.131855796192819,43.39981937578644,44.676111338346914,45.99129860482131,47.09389050020307,0.10615764580441815,0.9636697668234296,1.379107455726055,3.047478429110099,-0.014209445487731842,-0.07578214018658314,0.025043261198083755,0.015249596071847555,26.59934688014023,18.371552817875966,10.891240775736655,40.775596700893814,40.99781090065285,42.47186108762753,44.75212383415282,0.09268852216383881,1.0422729249286207,3.461469415627428,6.995751343434601,-0.007872284569975685,-0.09094945355191253,-0.07599111296257721,0.013004570320565843
2011-12-12,14.078036780086306,9.736654636644072,6.1635259853236235,38.701564686350274,41.497012094112215,44.81159144158306,46.45133517842444,0.89334652485778,1.6040467454206155,2.1875511347595564,3.775754332386893,-0.05654283738290178,-0.09833088801540413,-0.031506625929583976,0.01561968592975846,26.890379775482582,18.489310365899655,10.954317441430991,35.22963152851727,37.399851850972105,41.189642633948544,44.071072087503545,1.2255144662953816,1.833569877710854,4.3252559507678185,7.6763281210062395,-0.044630367014131256,-0.11037371488876135,-0.106891942835601,0.013470509260183398
2011-12-13,14.431444700093659,9.802531022686825,6.197746513309636,41.12183528328771,42.99538014594418,45.31379897237839,46.709664313564694,0.6144512867151168,1.1348345722054998,1.9043758473528252,3.5276214518614832,-0.04733929518082969,-0.09240265646559653,-0.04007196607553487,0.015572938339321113,27.287450497899894,18.62043996004429,11.021046768232628,34.399205243878384,36.84160199115322,40.98258946223725,43.95997116201035,1.376832018613278,1.7660609758930952,4.448397422133329,7.843866066347645,-0.04789805934221503,-0.10049398784247454,-0.11502420056788487,0.01342063807347457
2011-12-14,14.70236720679142,9.860113827828878,6.229807362912583,39.38438445582923,41.83090468397904,44.88352789346997,46.47527458067904,0.9058753006765072,1.2702175119521022,2.1788853292986246,3.782064437423821,-0.05912971435267722,-0.08768347780871266,-0.05491071428571426,0.015129245224164794,27.568006115186655,18.739158362273372,11.084836010569626,32.778567567084856,35.75269885501514,40.579180074050534,43.74355035287027,1.7629646506869403,1.9089540046470712,4.770360624913621,8.229157840928444,-0.05668091771370565,-0.09501349648647228,-0.1260437663393058,0.011669785427393832
2011-12-15,15.181069707851092,9.945118152554826,6.269521069216814,38.58989028767485,41.30067801342632,44.68857431383605,46.36918898316769,1.1333214105909926,1.3129817939899564,2.406436478929105,4.0772526082531275,-0.039909744537929615,-0.08173965040920361,-0.053984311391301776,0.01357863930703569,28.04434811938977,18.882531235329036,11.155358528834341,31.06490727864244,34.588263580028254,40.142946690037334,43.50888193704598,2.180419435696305,2.1919061945153184,5.3463897086631915,9.025356566060134,-0.044049553805804886,-0.09168658645887562,-0.13505858629247014,0.0115993839506975
2011-12-16,15.409685164960736,10.004011658877522,6.302490254160487,34.39998151051489,38.43891392275016,43.610228169855645,45.77885598875043,1.8272345903024911,1.836735321346951,2.992026220897737,4.5442537433255525,-0.04419834570114467,-0.09648722223186457,-0.08149195800952713,0.013885190174510025,28.637225606772464,19.042148676204594,11.230437048772936,27.456373864994816,32.03659445818773,39.14548551721823,42.966702084690624,2.796343588256879,2.7740910435191752,5.781720621011573,9.25891113580962,-0.05544579709396247,-0.08416939860929551,-0.16285298285994942,0.011838239974460393
2011-12-19,15.834876249319343,10.08855115520437,6.342625415669092,32.83972250934351,37.337607846083195,43.180335742938055,45.541468006330504,2.0786999514447158,2.0559417168392953,3.3646084035913617,4.972080634941544,-0.03179700224464255,-0.08984904850424191,-0.0998214150109149,0.013813477354045362,29.44500939269286,19.2337108756347,11.314610245576224,24.346319405382424,29.693200423835748,38.16228736669292,42.422755459341296,3.3764608917308285,3.4392543036876746,6.458962813109822,9.925713088564157,-0.053039110466231776,-0.09249436320928184,-0.17880812004824576,0.012035448522659002
2011-12-20,16.309324511548734,10.18078326469776,6.38497693901097,30.199833899944327,35.43424588919441,42.420472575297005,45.119558657100875,2.4805533176569305,2.428051664789915,3.826587325008772,5.420972162267849,-0.05340996898886241,-0.0966613287321878,-0.11818751364430213,0.013922239087782753,30.36733551984705,19.445472784914596,11.404773342572165,21.368410503389274,27.302958984603148,37.08189487199491,41.81339810452159,3.97312707784258,4.148343215328171,7.144595006650393,10.551521220859186,-0.07007797548052686,-0.09773499318045986,-0.18566128041326635,0.01226512547419904
2011-12-21,16.439840792520272,10.236804208294133,6.417996346305031,41.20362644885651,42.116929341691225,44.561928399660886,46.20517483435231,1.0563400289880165,0.9970660810949338,2.3855757027778703,3.9110909218112146,-0.014716862994016644,-0.04895893361492476,-0.07239922893363426,0.015491418085842382,31.24773773213059,19.654026180417524,11.494253385802985,27.35492449404556,30.94614321805485,38.1934155099856,42.3355406596198,2.979254393337056,3.259005092267708,6.268878593646355,9.64971280660026,-0.05078833789893544,-0.07825200546508448,-0.15419594508462353,0.012459571920160515
2011-12-22,16.417339782882802,10.2756960948796,6.446526037879872,43.81028582906048,43.7825646451357,45.128139176183794,46.49658165770012,0.6224025026868205,0.618760660191942,2.1097542034702004,3.6792878048081676,-0.002633602608912544,-0.03505029024359119,-0.043047973526129435,0.015602799927398374,31.720175276422438,19.82120804395016,11.574187013429645,33.22947968146453,34.62897335546161,39.360643401671155,42.889671075687524,2.0138406837475067,2.4569377298875006,5.479663148477285,8.893600480966183,-0.02969329947255328,-0.0507877579545809,-0.1424970651198122,0.012960527496608115
2011-12-23,16.294818707752984,10.302819248163308,6.4719288550438545,42.81335765314862,43.148168894052496,44.90103605069405,46.373130711530614,0.6144005102040828,0.803366477272731,2.3616210091991316,3.9800103828463222,0.013414717738782223,-0.013467011906016069,-0.04593250009437633,0.015579724164892917,31.93948110223765,19.96108451425346,11.647718305872552,32.556172284237014,34.17551360912655,39.18221375460409,42.79127264797029,1.8542320718544567,2.524301468206096,5.608390938487814,9.09797095807631,-0.015536236198458453,-0.05933463790085869,-0.14802934118016586,0.012850787692556983
2011-12-27,16.0148316384072,10.31144107394787,6.492427070385826,45.27914466779872,44.691933733827746,45.413919157729204,46.63564774737509,0.09019802397255117,0.4344020753351385,1.9487801383093453,3.515273231611732,0.029784721648151047,-0.012852368676662285,-0.05227874333387039,0.015615580373919375,32.38975632651215,20.23956507048163,11.794500883886299,34.01960833967944,35.060652460607656,39.40102385351964,42.86689739909369,1.113179744689565,2.2277852567223078,5.185553133812572,8.636567312696265,0.025053419282996314,-0.060449389257382524,-0.1576407743695304,0.012915004790021835
2011-12-28,15.881463165807343,10.33475148102423,6.516774753438909,42.842792985184346,43.18736063069008,44.89426670723569,46.35562284106343,0.2615022915858523,0.832149225141099,2.2933369985424257,3.8511822563427884,0.035561727571266744,-0.00013819133274750595,-0.07287672171154036,0.015606889171731465,32.75070474826514,20.394418396760685,11.872224313812275,31.9127279082534,33.689639836087174,38.88180589090219,42.582778808400775,1.3260084784491863,2.6443312630696267,5.7560192531493355,9.38521581662044,0.001282716675356621,-0.07122939530450134,-0.16422868465916418,0.012310051439488004
2011-12-29,15.913808422293117,10.37571285226583,6.545822646289969,39.772497126051086,41.249267274351965,44.209968034641754,45.98496934158379,0.6334798018834484,1.4044252823960086,2.9033648053291365,4.541374342348582,-0.00999326748977869,-0.013545462857739943,-0.08614839946894826,0.015705617703374593,33.167873687706305,20.55611655322479,11.951899253859406,30.26871960693652,32.60200320914084,38.462696682738766,42.35243670395472,1.4229992033279093,2.871657403127693,6.125278613524504,9.87541295824218,-0.020994579852023354,-0.09466115691660537,-0.17765001659422985,0.012290535664822194
2011-12-30,16.045754442201325,10.427619488254994,6.577797551944414,38.67236237107771,40.546625161916545,43.959187916555486,45.848807814154796,0.6862675973505528,1.5343211947374291,3.0933041750883508,4.750823181858992,-0.023141901561899658,-0.046791583521732516,-0.08101240568810586,0.015538948399814978,33.59862997332889,20.719465860114614,12.032102738270314,32.79587155309288,34.11244800015406,38.915855558569305,42.56463018159845,0.9799395662098996,2.5860426015057243,6.146902608659526,10.266375064529981,-0.012250176704210247,-0.0815601226272269,-0.18159479142256962,0.012180430902352907
2012-01-03,15.787621932782635,10.43761501835489,6.598925341897367,48.522568185259104,46.66093503551925,45.95863766194292,46.867129866707245,-0.6553663670936307,0.17836394265442826,1.7066894800080745,3.371925983193036,0.010882436293487396,-0.008282926923450118,-0.07293497847941466,0.016661627011655734,33.634538336846745,20.96249449108462,12.17318471281742,43.60060679880174,40.79280504081259,40.96626251529932,43.521853279256625,-0.6911752039124486,0.8021240811757374,4.295966840170991,8.25424470732957,0.011529744848028711,-0.06669841769511708,-0.1288185092529004,0.013075549154756784
2012-01-04,15.497515861977973,10.442664280579,6.61865028982306,47.608557455087244,46.109546553935076,45.77458015267922,46.76876767257116,-0.5568171309378269,0.300550567895746,1.853821535501752,3.5735113125064903,-0.00017894909088511657,-0.017052784154628298,-0.07472850487629668,0.016341038830624325,33.198925621852325,21.03459491601217,12.23212475532064,43.72798236412524,40.87526120015503,40.99304197802282,43.53462611623914,-0.8200972737318387,0.5879369096617878,4.319893014562638,8.42930318120241,0.021867732854636612,-0.08176733701469474,-0.11456531408401671,0.013012685083286886
2012-01-05,15.220596430755341,10.447637038830019,6.6382258063250745,47.62894275341868,46.122344782341045,45.77881092390636,46.77092762862187,-0.5853130303860805,0.22027597833784843,1.8770351875380396,3.622822031144011,0.009382122584352448,-0.037858127884514814,-0.03527864703551842,0.016317805372092695,32.79394853312151,21.10669785360381,12.290905360672443,43.86451417862651,40.96139786820372,41.02020858445048,43.54749061351315,-0.9475682190366755,0.3857067751637271,4.650263428742874,9.254756838750264,0.030501432173335896,-0.08137242791502364,-0.1263755575388238,0.012690834543119974
2012-01-06,15.124005859355844,10.469941651574727,6.662274096099419,47.9304639307082,46.3069534825928,45.83810806259942,46.80098682180212,-0.6157508889098237,0.04204142990689898,1.8005161899644173,3.5005925378204976,0.0232122889763251,-0.05862198358708215,-0.023347522437214274,0.01561888111931742,32.57321639660517,21.194554621698543,12.35366023364471,42.85392212087601,40.4048342733114,40.84786648932407,43.45745035445842,-0.7494436329692802,0.31999567991377953,4.949249633960782,9.820230450556648,0.02183458443825792,-0.08624312451991656,-0.12151864723047445,0.012150327877050672
2012-01-09,15.031805768474504,10.491908315641485,6.686140201860322,47.13466488867773,45.858703314921236,45.699922532474744,46.728582333460125,-0.4813453591328804,0.022365942109281958,2.0897941062554284,3.932643424364395,0.02562550115800888,-0.058809541966277856,-0.01915045281184835,0.01556472297274681,32.12613279247255,21.256837788252156,12.410341527071017,47.80636526307113,43.481556716918284,41.79742342328838,43.904401177605145,-1.3505169339645737,-0.6248277257491264,4.3308371117591085,9.497842650484584,0.03618239761914532,-0.05640466825930468,-0.11278353810561459,0.012368448140928606
2012-01-10,14.474944362943996,10.464472101513836,6.697279469219195,54.77380829121141,50.59189422344769,47.22595928178022,47.50168410139899,-1.450573546063565,-1.2421982828217826,0.8824596362589748,2.6853943855752185,0.017679894960045406,-0.04208317640324433,-0.024480803683681218,0.015552670132152299,31.042857628718274,21.244989443499463,12.44936782967913,56.49986334760533,49.34786180547532,43.760375844902555,44.84511422400563,-2.601544837843589,-2.2591432934282767,2.4374788801673013,7.33092875063306,0.03320440322855167,-0.028057285992035164,-0.08830704754898511,0.012754289097607886
2012-01-11,13.847581254988336,10.426916752831488,6.705614864496623,55.51314439662703,51.07047102018553,47.38630073251503,47.58354274808457,-1.4055482600394313,-1.4881739072671203,0.7877706722874104,2.6734573054734567,0.023433367775976155,-0.016728471608000173,-0.017175783721582016,0.015554134113414858,29.704419118348632,21.195901094343558,12.479086147624423,60.24647213501756,52.08531943083151,44.75439969767111,45.33048896463299,-3.3050823140123953,-3.194905243628765,1.6048307175032916,6.647884780118802,0.04557829717630857,0.004934750935341459,-0.05947972782733091,0.012899175398539397
2012-01-12,13.4141344139978,10.40577761046409,6.717997414753042,53.07871838109464,49.75514211380626,47.00849205136839,47.38956846690489,-1.0341208549487964,-1.2672764336294875,1.1925990602379324,3.231496396663591,0.017115927819144394,-0.00728423652368082,-0.03672655258039559,0.014615616678448812,28.490440629493285,21.120757464836686,12.502056407173688,62.18318215730051,53.537766453174754,45.29646001548948,45.59684778971981,-3.4592652499989676,-3.611890053694515,1.0791851387637978,6.042463469371006,0.05225267460237415,0.01525716775882291,-0.041545444850162094,0.012961115015949962
2012-01-13,12.861468361783771,10.370098164460096,6.7264765318303965,55.53564902718332,51.292789137698605,47.50572188329641,47.64120584577803,-1.4002488043118904,-1.704601426070686,0.7715596867259029,2.8417726114969497,0.02353755706551408,0.02128193348139118,-0.015627370656956407,0.014559966115948701,27.539384990639135,21.019213565619676,12.51809568460498,64.80680778972932,55.54379483579337,46.06005070965935,45.9737243802071,-3.7051244973685957,-4.068944534626487,0.36676876599281993,5.114779389975937,0.06536915965084367,0.03198208626924237,-0.024906601496665903,0.012948924446489679
2012-01-16,12.366903874462936,10.33802136455749,6.735678038806363,56.098449543152526,51.64522065167753,47.61917611948185,47.69851010446773,-1.375637845207052,-1.7911053715027656,0.684479918700987,2.716886504434512,0.02764192102873042,0.015268883722117765,0.005031426403495187,0.014530105464521636,26.61233598599282,20.920852484749883,12.53441564491419,64.30672614013172,55.28352785352722,45.99220179154644,45.94034679185091,-3.369928467119372,-3.9729543903214344,0.404941924363021,5.191875393636779,0.05240617319932239,0.03880442347138113,-0.03584199664301546,0.012547994485856088
2012-01-17,12.143797695696518,10.259318975041609,6.732690832770406,62.19157956867109,55.622384834706274,48.943859265506504,48.371661493941865,-2.3667058189806207,-2.8568820858037207,-0.4979688889110042,1.4107908900362454,0.024280604332836075,0.0428383571484805,0.04089349796994135,0.014409268697054554,26.07043223574846,20.777289282965558,12.539077781127716,67.55276460022698,57.778640282531114,46.94747185550731,46.412283913338435,-3.655090234709876,-4.47989273871192,-0.4658115150698935,4.13053239925954,0.03985280481538611,0.0700046161158221,-0.037441512160278134,0.012755566605329616
2012-01-18,11.952674594456312,10.179312040344593,6.729079210712781,61.06772928166636,55.03846233453687,48.789600820990586,48.29454437204386,-2.025311825883939,-2.6354361453237596,-0.3147675651687219,1.5262060245239142,0.019512565561043083,0.044128583589878145,0.04304085374664135,0.01376398732964172,25.503476047123794,20.6400316902768,12.54469794308713,61.55852213727593,54.60503560403166,46.12386467464105,46.00988313679868,-2.3159908925592863,-3.296599234150213,0.28069223819084377,4.632686582086361,0.015327294953232595,0.0774866138072916,-0.050051802365045917,0.012904960559655674
2012-01-19,11.954355280599655,10.079384322637212,6.720020671274518,64.79695723112651,57.578124925051455,49.66643243490997,48.74276801726792,-2.4986766801325135,-3.2389727846532286,-1.1151800413726574,0.6345931720980619,0.03873736659120319,0.07885454402503678,0.02666709687189517,0.013967195681787205,24.972771772896202,20.50343691434899,12.549925776826582,65.70929984737435,57.689066796013975,47.312699990273266,46.60081902044758,-2.785354339270759,-3.8718347702140496,-0.746132210890119,3.46188989897159,0.023508929425354763,0.11743216040205828,-0.05133527695511797,0.012650336518412183
2012-01-20,12.121266798889934,9.961418113166967,6.705940301184029,66.46580420620151,58.75556378427474,50.08508494065992,48.9578602079724,-2.549460901546636,-3.446979498759759,-1.5316370927669758,0.18150291406398994,0.037525708519574597,0.09440506184144182,0.01385653438967438,0.013985226661639916,24.706009994222065,20.336031620745263,12.54697417747474,67.8737855472409,59.36477434841261,47.987913619301125,46.93988017783408,-2.853605068164846,-4.132958514861419,-1.3528989098649182,2.804043595857035,0.022484253075081062,0.11164398289232391,-0.04267280256772288,0.012678308091522393
2012-01-23,12.2805914299852,9.845239270506879,6.691966600563923,66.20279347486839,58.62291738198461,50.0521902501571,48.941756427636165,-2.5150929739830823,-3.478081636217678,-1.6623476204889256,0.16952423337190217,0.035361845977462725,0.11048144516286529,0.01445412987268968,0.013264432848818666,24.615711888478476,20.147624417018342,12.53816049234384,69.01900130785063,60.26135813384727,48.35337094103283,47.12384500546693,-2.928599684911907,-4.41982733776105,-1.8095532277527833,2.5548067277417945,0.028155406702838448,0.1007368947553855,-0.04228588929869703,0.012007357960496136
2012-01-24,12.754499539889776,9.700510342121106,6.667859541735649,70.53580580086354,61.74519372392901,51.17580777312668,49.51914766996154,-3.1915551134154834,-4.218671447108845,-2.7586396348423734,-1.0653499243120579,0.03222078377828441,0.09251786206438051,0.005481075390783463,0.01317831356250286,24.744721485586584,19.929877427342085,12.521285151714054,73.01724817067058,63.516424896949864,49.73750431494699,47.827375316348494,-3.4472351810209667,-4.994049437786938,-2.907325253087044,1.1422718097563616,0.034013353551995085,0.12385960977744626,-0.02598203039051694,0.01230549363200918
2012-01-25,13.327980857216708,9.573565599152001,6.639820562445728,72.01057140449278,62.86547705020682,51.59773108258023,49.73771455084267,-3.226812261877187,-4.400138176397044,-3.197864208619998,-1.568564259763418,0.04086121473439319,0.0896626843425814,0.015843261515022355,0.012470369931805407,25.09425101134583,19.679450480926864,12.495324074551966,75.74425123653154,65.88459484264315,50.82009988688113,48.38712734846639,-3.7216696567158456,-5.399846664916758,-3.733009354865707,0.11545180012105004,0.06069951109439642,0.13087409783480353,0.0004753496133704793,0.012352896820942148
2012-01-27,14.026905315424578,9.468555712042896,6.606691259607643,74.10334336455338,64.4983733254605,52.22620015581825,50.06432967379938,-3.617826472064801,-5.005340850588452,-4.062370856528005,-2.4227616054747836,0.03712344504106624,0.10409422895895215,0.014106812419429238,0.012492351597047716,25.55682963324755,19.411355749282524,12.464002816803722,76.75292806144367,66.78502999114099,51.24517928096537,48.608613042550715,-3.5706627726223563,-5.461575717607557,-4.171710653094611,-0.3296732100314483,0.05093352518943739,0.14564460485660868,-0.0073785511200008536,0.012195372362771614
2012-01-30,14.193440134395065,9.326201385563436,6.5838190792022235,61.56130124119892,57.7654981419192,50.54029008377169,49.24842957733805,-1.3523090753245668,-2.7809379729602184,-2.125393018259872,-0.6493082414047063,0.007665433245389375,0.07089775911746132,-0.006047026876862205,0.013194344190094083,25.436458178385905,19.193106486421144,12.443510728142849,65.39454498523493,60.31665095834088,49.558306255400446,47.806873007021586,-1.6122252359464369,-3.481164061987604,-2.609979404547406,0.9766399062932007,0.02007894866599802,0.13251193341764922,-0.017443163537280038,0.012414191698456561
2012-01-31,14.53571155536563,9.206843020884962,6.555026543237322,67.25300070091518,61.75388958633371,52.03934309744129,50.03090022210277,-2.5544955988755187,-3.9974394705547196,-3.632608178320648,-2.257595977364417,0.030319544216002026,0.10486000590610955,0.032109181141439125,0.013623014489091156,25.376233822824634,18.969961227309373,12.421062953004178,70.44689596023873,64.21195905811588,51.3042691544615,48.72108305031821,-2.661822637252725,-4.511556529644182,-4.055812141308329,-0.5713882788439432,0.03897304757880615,0.16816101585379784,0.013199107109388653,0.012215513524615706
2012-02-01,14.967506099105941,9.102838413426435,6.522856604222935,68.86930025369185,62.94740336898502,52.51514494784133,50.282381999447736,-2.5619796592698947,-3.935606785607675,-3.9272607933925374,-2.6670114632869533,0.021131792366933855,0.1268657939870863,0.018787210881845873,0.012918109711820027,25.545243967101623,18.715357424978915,12.389763031000799,72.78467712107465,66.11563477016318,52.22167930636926,49.21082041037691,-2.999484318479634,-4.792748187603296,-4.756226115584892,-1.4220062587695161,0.03369980144494833,0.176141395401751,0.02953219633686266,0.011233403614766803
2012-02-02,15.537986943492575,9.021277851206017,6.4853697881486285,70.34810230602298,64.05011900629364,52.95973918565168,50.51782130626488,-2.6030998391010933,-4.004792810109345,-4.353502504115652,-3.1600939905968346,0.02163505454933734,0.13961034641435366,0.034957482160650644,0.012712902028229037,25.883460407439,18.435945511332264,12.351178646602966,73.73961589679205,66.9029288970544,52.608661715809035,49.418601909712756,-2.883495403630742,-4.5954533235015305,-4.985760089890795,-1.7984417336751073,0.02480497834970219,0.18544826549811333,0.030776802636968803,0.01113615440832894
2012-02-03,16.232101267822443,8.96134695109288,6.44269848798146,72.63808186462435,65.794813745481,53.68015887581209,50.901106654197335,-2.880413528883011,-4.364200266658656,-4.991277806965374,-3.8920998329339613,0.023277018425165164,0.11763169494967585,0.054634182847951296,0.012210189134578747,26.32811535485606,18.172877468281133,12.30748225859992,76.1052645255884,68.88711592357237,53.60827661266142,49.95906374502325,-3.291357128697239,-4.9794236615923495,-5.777801714149684,-2.690284345123124,0.03307638645491884,0.17004803326337425,0.011650888136663262,0.011111992655342691
2012-02-06,17.068392425991117,8.926995519117717,6.394097275263856,74.02060340378014,66.87250180232864,54.136503192710585,51.14509174695364,-2.8648069572985024,-4.42618537064944,-5.359776777076949,-4.344124950798845,0.05392843122857838,0.12885160224083125,0.051644120086719925,0.011067033322745891,27.075466357822563,17.972044649777732,12.24840115733187,78.44250346460278,70.92766604827115,54.69271114986367,50.55401151528586,-3.528614897659303,-5.136534697703959,-6.302708537660947,-3.464752570473144,0.07121296809142974,0.187200095071266,0.02295264239904493,0.011106749767276217
2012-02-07,17.937520044527126,8.903481594765646,6.348664963562039,71.15459018786824,65.2776002042512,53.73857243753268,50.956224485539046,-2.1954998113012074,-3.7692067032134684,-5.036639225736229,-4.066974742952549,0.026138366561282877,0.12320123011158213,0.0276503971776072,0.011169048770496584,27.788846860654225,17.774254752766808,12.189767640164334,72.92920643687245,67.59457953163135,53.77667690770905,50.123070283042956,-2.4841919229432423,-4.037167644207326,-5.575496457825067,-2.8358994795871055,0.03585639206250946,0.1742313183188806,0.02078302412490518,0.011516521992067165
2012-02-08,18.76714186222059,8.880323941994666,6.303576836039782,72.57845961242379,66.32535767392238,54.164579861226855,51.182428129543744,-2.196548393702011,-3.758020576402176,-5.360535988908459,-4.431790843093594,0.025297420037501794,0.12916215310447998,0.0013896891748887974,0.011065042788825894,28.469800976993543,17.579461672377263,12.131578316308675,74.86882362229899,69.1435354038022,54.5645677914117,50.556118441290224,-2.6917530420391027,-4.269502759561864,-6.2298691896631,-3.5527939270076643,0.03437484016097714,0.19057534986858093,0.029705027004570006,0.01128424896765581
2012-02-09,19.642885829993034,8.869424614634669,6.2620387579216334,74.40113407408259,67.6932682057824,54.73151699717107,51.48443006252925,-2.368896872607337,-3.87746863448399,-5.828544102797323,-4.942949721394623,0.027030911013916192,0.1411719491737784,0.016098448997087456,0.01107051861977326,29.265070027662322,17.414415785902428,12.066552888652222,77.0325189954669,70.92133292600151,55.50479270554912,51.07865959328775,-3.010417585125599,-4.58358163838481,-6.9425969332566275,-4.356693948793475,0.04258295845098781,0.19277085055047172,0.03923911067427821,0.010935904062840956
